image_id,image_path,cx,cy,rw,rh,label
23945062_20211025_181133_164,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181133_164.jpg,0.6881127450980392,0.68701171875,0.03227124183006536,0.0556640625,3
23945062_20211025_181133_164,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181133_164.jpg,0.6431781045751634,0.72216796875,0.034722222222222224,0.0439453125,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.6977124183006536,0.425537109375,0.03104575163398693,0.03564453125,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.7338643790849673,0.484130859375,0.0363562091503268,0.05029296875,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.7632761437908496,0.35986328125,0.03227124183006536,0.041015625,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.778390522875817,0.401611328125,0.024918300653594773,0.03662109375,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.7242647058823529,0.601806640625,0.024509803921568627,0.03662109375,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.5386029411764706,0.349609375,0.027369281045751634,0.02734375,3
23945062_20211025_181203_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181203_162.jpg,0.4730392156862745,0.603515625,0.02287581699346405,0.02734375,3
23945062_20211025_181352_162,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181352_162.jpg,0.49264705882352944,0.534423828125,0.5808823529411765,0.64697265625,5
23945062_20211025_181456_092,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181456_092.jpg,0.40951797385620914,0.5009765625,0.5420751633986928,0.7333984375,5
23945062_20211025_181614_161,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_181614_161.jpg,0.3966503267973856,0.43212890625,0.061274509803921566,0.06640625,3
23945062_20211025_200805_090,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200805_090.jpg,0.43504901960784315,0.491455078125,0.5686274509803921,0.64111328125,5
23945062_20211025_200907_668,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200907_668.jpg,0.49080882352941174,0.55224609375,0.2201797385620915,0.5888671875,0
23945062_20211025_200907_668,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200907_668.jpg,0.4536356209150327,0.490234375,0.4930555555555556,0.4462890625,4
23945062_20211025_200922_167,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200922_167.jpg,0.6008986928104575,0.5224609375,0.5433006535947712,0.6826171875,5
23945062_20211025_200946_591,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200946_591.jpg,0.34824346405228757,0.313232421875,0.024918300653594773,0.03369140625,3
23945062_20211025_200946_591,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200946_591.jpg,0.42197712418300654,0.214111328125,0.026143790849673203,0.02880859375,3
23945062_20211025_200946_591,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_200946_591.jpg,0.28022875816993464,0.51513671875,0.025326797385620915,0.033203125,4
23945062_20211025_201041_669,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201041_669.jpg,0.3729575163398693,0.402099609375,0.04656862745098039,0.05419921875,3
23945062_20211025_201041_669,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201041_669.jpg,0.4452614379084967,0.41162109375,0.027777777777777776,0.037109375,3
23945062_20211025_201349_670,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201349_670.jpg,0.46343954248366015,0.525146484375,0.5543300653594772,0.64990234375,5
23945062_20211025_201627_696,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201627_696.jpg,0.34068627450980393,0.22119140625,0.03758169934640523,0.037109375,3
23945062_20211025_201627_696,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201627_696.jpg,0.2261029411764706,0.329345703125,0.026552287581699346,0.04052734375,3
23945062_20211025_201627_696,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201627_696.jpg,0.25245098039215685,0.3212890625,0.024509803921568627,0.0302734375,3
23945062_20211025_201627_696,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201627_696.jpg,0.2790032679738562,0.324462890625,0.02287581699346405,0.03369140625,3
23945062_20211025_201627_696,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201627_696.jpg,0.5271650326797386,0.442626953125,0.02900326797385621,0.03271484375,3
23945062_20211025_201759_673,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201759_673.jpg,0.5110294117647058,0.513671875,0.5294117647058824,0.708984375,5
23945062_20211025_201837_171,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_201837_171.jpg,0.44485294117647056,0.489501953125,0.03676470588235294,0.04833984375,3
23945062_20211025_202048_693,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202048_693.jpg,0.5189950980392157,0.514892578125,0.5437091503267973,0.70361328125,5
23945062_20211025_202239_255,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202239_255.jpg,0.4824346405228758,0.517578125,0.5825163398692811,0.69140625,5
23945062_20211025_202330_173,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202330_173.jpg,0.5782271241830066,0.56005859375,0.5486111111111112,0.6708984375,5
23945062_20211025_202336_676,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202336_676.jpg,0.45098039215686275,0.512939453125,0.565359477124183,0.70263671875,5
23945062_20211025_202359_675,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202359_675.jpg,0.6370506535947712,0.556640625,0.09191176470588236,0.0673828125,1
23945062_20211025_202359_675,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202359_675.jpg,0.7052696078431373,0.55322265625,0.06576797385620915,0.0556640625,1
23945062_20211025_202359_675,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_202359_675.jpg,0.6715686274509803,0.643310546875,0.05718954248366013,0.04638671875,1
23945062_20211025_203356_167,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_203356_167.jpg,0.4673202614379085,0.506103515625,0.5931372549019608,0.68310546875,5
23945062_20211025_203619_246,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_203619_246.jpg,0.5537173202614379,0.50537109375,0.5665849673202614,0.740234375,5
23945062_20211025_204025_546,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204025_546.jpg,0.5915032679738562,0.52685546875,0.5833333333333334,0.69921875,5
23945062_20211025_204035_246,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204035_246.jpg,0.6060049019607843,0.71630859375,0.0428921568627451,0.048828125,1
23945062_20211025_204045_245,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204045_245.jpg,0.4709967320261438,0.510498046875,0.5988562091503268,0.70166015625,5
23945062_20211025_204056_159,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204056_159.jpg,0.5727124183006536,0.53759765625,0.5849673202614379,0.6474609375,5
23945062_20211025_204214_660,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204214_660.jpg,0.4730392156862745,0.510498046875,0.5915032679738562,0.69091796875,5
23945062_20211025_204328_544,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204328_544.jpg,0.6294934640522876,0.2587890625,0.03839869281045752,0.0400390625,1
23945062_20211025_204328_544,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204328_544.jpg,0.7093545751633987,0.33935546875,0.034722222222222224,0.072265625,4
23945062_20211025_204328_544,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204328_544.jpg,0.474468954248366,0.30126953125,0.02900326797385621,0.0283203125,1
23945062_20211025_204339_658,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204339_658.jpg,0.5322712418300654,0.53076171875,0.579248366013072,0.6748046875,5
23945062_20211025_204349_645,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204349_645.jpg,0.5153186274509803,0.4990234375,0.5461601307189542,0.69921875,5
23945062_20211025_204433_658,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204433_658.jpg,0.568218954248366,0.28466796875,0.03594771241830065,0.041015625,3
23945062_20211025_204433_658,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204433_658.jpg,0.7277369281045751,0.412353515625,0.02246732026143791,0.03369140625,3
23945062_20211025_204449_156,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204449_156.jpg,0.571078431372549,0.54296875,0.5522875816993464,0.6318359375,5
23945062_20211025_204519_144,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204519_144.jpg,0.5657679738562091,0.20166015625,0.07598039215686274,0.056640625,0
23945062_20211025_204519_144,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_204519_144.jpg,0.5996732026143791,0.561279296875,0.31781045751633985,0.54052734375,0
23945062_20211025_205120_153,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_205120_153.jpg,0.49203431372549017,0.503662109375,0.556781045751634,0.70458984375,5
23945062_20211025_205132_153,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_205132_153.jpg,0.5234885620915033,0.531494140625,0.6017156862745098,0.67333984375,5
23945062_20211025_212925_651,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_212925_651.jpg,0.46343954248366015,0.50537109375,0.5910947712418301,0.7138671875,5
23945062_20211025_212935_550,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_212935_550.jpg,0.5069444444444444,0.521240234375,0.5571895424836601,0.68701171875,5
23945062_20211025_213050_651,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213050_651.jpg,0.5451388888888888,0.515625,0.5584150326797386,0.69921875,5
23945062_20211025_213110_549,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213110_549.jpg,0.2630718954248366,0.506591796875,0.06699346405228758,0.14111328125,1
23945062_20211025_213224_250,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213224_250.jpg,0.5051062091503268,0.514892578125,0.5959967320261438,0.69677734375,5
23945062_20211025_213244_149,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213244_149.jpg,0.3901143790849673,0.489501953125,0.5498366013071896,0.61865234375,5
23945062_20211025_213330_196,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213330_196.jpg,0.6466503267973857,0.406005859375,0.03104575163398693,0.04052734375,3
23945062_20211025_213330_196,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213330_196.jpg,0.4618055555555556,0.303466796875,0.028186274509803922,0.02685546875,3
23945062_20211025_213330_196,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213330_196.jpg,0.5416666666666666,0.294921875,0.031862745098039214,0.025390625,3
23945062_20211025_213330_196,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213330_196.jpg,0.5,0.374755859375,0.47467320261437906,0.32666015625,4
23945062_20211025_213335_049,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213335_049.jpg,0.5161356209150327,0.52685546875,0.5821078431372549,0.6728515625,5
23945062_20211025_213837_227,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213837_227.jpg,0.48161764705882354,0.5107421875,0.5669934640522876,0.703125,5
23945062_20211025_213841_652,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_213841_652.jpg,0.42197712418300654,0.52099609375,0.5645424836601307,0.7109375,5
23945062_20211025_214107_529,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_214107_529.jpg,0.49611928104575165,0.517822265625,0.5878267973856209,0.69775390625,5
23945062_20211025_214731_731,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_214731_731.jpg,0.4803921568627451,0.3681640625,0.0857843137254902,0.0810546875,1
23945062_20211025_214901_531,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_214901_531.jpg,0.5051062091503268,0.521240234375,0.5420751633986928,0.68505859375,5
23945062_20211025_214906_731,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_214906_731.jpg,0.568218954248366,0.563232421875,0.5580065359477124,0.67724609375,5
23945062_20211025_214932_231,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_214932_231.jpg,0.536968954248366,0.5263671875,0.6000816993464052,0.681640625,5
23945062_20211025_215016_532,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215016_532.jpg,0.4904003267973856,0.533203125,0.5976307189542484,0.6630859375,5
23945062_20211025_215027_633,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215027_633.jpg,0.46691176470588236,0.52587890625,0.5759803921568627,0.67578125,5
23945062_20211025_215228_732,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215228_732.jpg,0.5116421568627451,0.50537109375,0.5755718954248366,0.7216796875,5
23945062_20211025_215244_232,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215244_232.jpg,0.4944852941176471,0.528564453125,0.5714869281045751,0.67822265625,5
23945062_20211025_215315_157,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215315_157.jpg,0.6264297385620915,0.307861328125,0.056781045751633986,0.05419921875,1
23945062_20211025_215315_157,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215315_157.jpg,0.5377859477124183,0.25830078125,0.09844771241830065,0.119140625,1
23945062_20211025_215359_233,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215359_233.jpg,0.5494281045751634,0.52099609375,0.5678104575163399,0.6962890625,5
23945062_20211025_215440_157,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215440_157.jpg,0.23488562091503268,0.757568359375,0.031862745098039214,0.03759765625,3
23945062_20211025_215445_659,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_215445_659.jpg,0.43586601307189543,0.4921875,0.6143790849673203,0.6552734375,5
23945062_20211025_220658_159,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_220658_159.jpg,0.5688316993464052,0.52734375,0.5919117647058824,0.68359375,5
23945062_20211025_220731_159,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_220731_159.jpg,0.41074346405228757,0.524169921875,0.5265522875816994,0.68310546875,5
23945062_20211025_220805_637,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_220805_637.jpg,0.340890522875817,0.30224609375,0.09681372549019608,0.0908203125,3
23945062_20211025_220805_637,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_220805_637.jpg,0.23059640522875818,0.556884765625,0.024918300653594773,0.02685546875,0
23945062_20211025_220953_660,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_220953_660.jpg,0.4272875816993464,0.593017578125,0.5563725490196079,0.69580078125,5
23945062_20211025_221018_036,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_221018_036.jpg,0.4636437908496732,0.5966796875,0.5326797385620915,0.669921875,5
23945062_20211025_221104_236,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_221104_236.jpg,0.5316584967320261,0.58984375,0.5477941176470589,0.6845703125,5
23945062_20211025_221502_734,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_221502_734.jpg,0.4279003267973856,0.552001953125,0.551062091503268,0.69091796875,5
23945062_20211025_221846_655,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_221846_655.jpg,0.559640522875817,0.428466796875,0.041666666666666664,0.04638671875,1
23945062_20211025_221846_655,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_221846_655.jpg,0.40298202614379086,0.56689453125,0.023284313725490197,0.0322265625,0
23945062_20211025_221846_655,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_221846_655.jpg,0.7183415032679739,0.565673828125,0.027369281045751634,0.04150390625,0
23945062_20211025_222418_034,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_222418_034.jpg,0.5524918300653595,0.535400390625,0.5526960784313726,0.68505859375,5
23945062_20211025_222441_147,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_222441_147.jpg,0.33843954248366015,0.73193359375,0.04616013071895425,0.052734375,3
23945062_20211025_222514_148,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_222514_148.jpg,0.31842320261437906,0.510986328125,0.5273692810457516,0.64892578125,5
23945062_20211025_222518_649,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_222518_649.jpg,0.5006127450980392,0.5283203125,0.5984477124183006,0.6748046875,5
23945062_20211025_222546_146,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_222546_146.jpg,0.7851307189542484,0.455322265625,0.05718954248366013,0.09130859375,1
23945062_20211025_222825_034,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_222825_034.jpg,0.5821078431372549,0.53173828125,0.5784313725490197,0.671875,5
23945062_20211025_223205_645,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223205_645.jpg,0.5759803921568627,0.5498046875,0.5931372549019608,0.630859375,5
23945062_20211025_223251_734,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223251_734.jpg,0.309640522875817,0.397216796875,0.09558823529411764,0.12744140625,3
23945062_20211025_223251_734,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223251_734.jpg,0.3212826797385621,0.570068359375,0.028186274509803922,0.03466796875,3
23945062_20211025_223251_734,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223251_734.jpg,0.5363562091503268,0.783203125,0.025326797385620915,0.0341796875,3
23945062_20211025_223251_734,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223251_734.jpg,0.5900735294117647,0.69580078125,0.024101307189542485,0.03125,3
23945062_20211025_223251_734,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223251_734.jpg,0.5900735294117647,0.732177734375,0.023284313725490197,0.02880859375,3
23945062_20211025_223454_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223454_635.jpg,0.3000408496732026,0.330810546875,0.02900326797385621,0.04345703125,3
23945062_20211025_223454_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223454_635.jpg,0.37540849673202614,0.64453125,0.03594771241830065,0.0419921875,3
23945062_20211025_223454_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223454_635.jpg,0.7258986928104575,0.670654296875,0.028594771241830064,0.04052734375,3
23945062_20211025_223454_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223454_635.jpg,0.4070669934640523,0.7744140625,0.08619281045751634,0.111328125,3
23945062_20211025_223454_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223454_635.jpg,0.40236928104575165,0.59814453125,0.03758169934640523,0.0390625,4
23945062_20211025_223454_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223454_635.jpg,0.26123366013071897,0.365478515625,0.027369281045751634,0.06689453125,4
23945062_20211025_223558_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223558_635.jpg,0.6399101307189542,0.48095703125,0.03227124183006536,0.04296875,3
23945062_20211025_223558_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223558_635.jpg,0.6511437908496732,0.53857421875,0.028594771241830064,0.0458984375,3
23945062_20211025_223558_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223558_635.jpg,0.5751633986928104,0.76611328125,0.032679738562091505,0.03125,3
23945062_20211025_223558_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223558_635.jpg,0.25674019607843135,0.671142578125,0.03553921568627451,0.03955078125,3
23945062_20211025_223558_635,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223558_635.jpg,0.5629084967320261,0.70166015625,0.02287581699346405,0.0263671875,3
23945062_20211025_223627_235,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223627_235.jpg,0.7201797385620915,0.448486328125,0.04003267973856209,0.04052734375,1
23945062_20211025_223627_235,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223627_235.jpg,0.5020424836601307,0.838134765625,0.03594771241830065,0.03662109375,4
23945062_20211025_223631_644,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223631_644.jpg,0.681781045751634,0.5595703125,0.1527777777777778,0.1923828125,0
23945062_20211025_223816_636,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223816_636.jpg,0.5445261437908496,0.361572265625,0.035130718954248366,0.03955078125,3
23945062_20211025_223816_636,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223816_636.jpg,0.38500816993464054,0.6572265625,0.03145424836601307,0.033203125,3
23945062_20211025_223816_636,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223816_636.jpg,0.3852124183006536,0.697021484375,0.03022875816993464,0.03662109375,3
23945062_20211025_223816_636,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223816_636.jpg,0.29044117647058826,0.607666015625,0.025326797385620915,0.03076171875,3
23945062_20211025_223816_636,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223816_636.jpg,0.29616013071895425,0.680908203125,0.03022875816993464,0.04345703125,3
23945062_20211025_223816_636,D:/lab/dataset/HelloAppleWorld/Yolo-type/Image/23945062_20211025_223816_636.jpg,0.286968954248366,0.74365234375,0.024101307189542485,0.0341796875,3
